system:index,NDSI,doy,lat,long,name,year,.geo
2019_02_27_1,7299.0,58.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_02_27_2,7299.0,58.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_02_27_3,7299.0,58.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_02_27_4,7374.0,58.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_02_27_5,,58.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_02_28_0,7881.0,59.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_02_28_1,7881.0,59.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_02_28_2,7881.0,59.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_02_28_3,7881.0,59.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_02_28_4,7553.0,59.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_02_28_5,,59.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_01_0,7031.0,60.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_01_1,7031.0,60.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_01_2,7031.0,60.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_01_3,7031.0,60.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_01_4,7323.0,60.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_01_5,,60.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_02_0,,61.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_02_1,,61.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_02_2,,61.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_02_3,,61.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_02_4,8396.0,61.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_02_5,,61.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_03_0,,62.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_03_1,,62.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_03_2,,62.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_03_3,,62.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_03_4,2795.0,62.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_03_5,,62.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_04_0,8099.0,63.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_04_1,8099.0,63.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_04_2,8099.0,63.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_04_3,8099.0,63.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_04_4,8162.0,63.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_04_5,,63.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_05_0,,64.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_05_1,,64.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_05_2,,64.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_05_3,,64.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_05_4,8215.0,64.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_05_5,,64.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_06_0,6841.0,65.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_06_1,6841.0,65.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_06_2,6841.0,65.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_06_3,6841.0,65.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_06_4,6949.0,65.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_06_5,,65.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_07_0,3727.0,66.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_07_1,3727.0,66.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_07_2,3727.0,66.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_07_3,3727.0,66.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_07_4,,66.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_07_5,,66.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_08_0,4395.0,67.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_08_1,4395.0,67.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_08_2,4395.0,67.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_08_3,4395.0,67.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_08_4,4515.0,67.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_08_5,,67.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_09_0,7270.0,68.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_09_1,7270.0,68.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_09_2,7270.0,68.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_09_3,7270.0,68.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_09_4,7753.0,68.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_09_5,,68.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_10_0,,69.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_10_1,,69.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_10_2,,69.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_10_3,,69.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_10_4,3127.0,69.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_10_5,,69.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_11_0,,70.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_11_1,,70.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_11_2,,70.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_11_3,,70.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_11_4,6795.0,70.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_11_5,,70.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_12_0,,71.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_12_1,,71.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_12_2,,71.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_12_3,,71.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_12_4,6125.0,71.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_12_5,,71.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_13_0,,72.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_13_1,,72.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_13_2,,72.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_13_3,,72.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_13_4,7560.0,72.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_13_5,,72.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_14_0,,73.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_14_1,,73.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_14_2,,73.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_14_3,,73.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_14_4,4822.0,73.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_14_5,,73.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_15_0,,74.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_15_1,,74.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_15_2,,74.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_15_3,,74.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_15_4,7536.0,74.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_15_5,,74.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_16_0,,75.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_16_1,,75.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_16_2,,75.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_16_3,,75.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_16_4,7129.0,75.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_16_5,,75.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_17_0,,76.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_17_1,,76.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_17_2,,76.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_17_3,,76.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_17_4,7368.0,76.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_17_5,,76.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_18_0,3031.0,77.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_18_1,3031.0,77.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_18_2,3031.0,77.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_18_3,3031.0,77.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_18_4,,77.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_18_5,,77.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_19_0,,78.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_19_1,,78.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_19_2,,78.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_19_3,,78.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_19_4,6701.0,78.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_19_5,,78.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_20_0,,79.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_20_1,,79.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_20_2,,79.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_20_3,,79.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_20_4,5779.0,79.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_20_5,,79.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_21_0,,80.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_21_1,,80.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_21_2,,80.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_21_3,,80.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_21_4,5645.0,80.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_21_5,,80.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_22_0,5610.0,81.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_22_1,5610.0,81.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_22_2,5610.0,81.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_22_3,5610.0,81.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_22_4,,81.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_22_5,,81.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_23_0,,82.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_23_1,,82.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_23_2,,82.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_23_3,,82.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_23_4,8622.0,82.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_23_5,,82.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_24_0,6112.0,83.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_24_1,6112.0,83.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_24_2,6112.0,83.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_24_3,6112.0,83.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_24_4,6015.0,83.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_24_5,,83.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_25_0,,84.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_25_1,,84.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_25_2,,84.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_25_3,,84.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_25_4,9448.0,84.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_25_5,,84.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_26_0,,85.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_26_1,,85.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_26_2,,85.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_26_3,,85.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_26_4,7699.0,85.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_26_5,,85.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_27_0,,86.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_27_1,,86.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_27_2,,86.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_27_3,,86.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_27_4,,86.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_27_5,,86.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_28_0,5584.0,87.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_28_1,5584.0,87.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_28_2,5584.0,87.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_28_3,5584.0,87.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_28_4,,87.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_28_5,,87.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_29_0,,88.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_29_1,,88.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_29_2,,88.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_29_3,,88.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_29_4,,88.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_29_5,,88.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_30_0,,89.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_30_1,,89.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_30_2,,89.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_30_3,,89.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_03_30_4,3693.0,89.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_03_30_5,,89.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_03_31_0,,90.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_03_31_1,,90.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_03_31_2,,90.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_03_31_3,,90.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
