system:index,NDGI_MODIS,NDSI_MODIS,NDVI_MODIS,date,datetime,id,latitude,longitude,time,.geo
273,0.4150316933293088,-0.5064935064935064,0.3257918552036199,2016-10-09,2016-10-09T00:00:00,2016_10_09,69.57676454326725,-138.9132297480325,1.4759712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2090,0.4150316933293088,-0.5064935064935064,0.3257918552036199,2016-10-09,2016-10-09T00:00:00,2016_10_09,69.57676454326725,-138.90424659519132,1.4759712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3907,0.4150316933293088,-0.5064935064935064,0.3257918552036199,2016-10-09,2016-10-09T00:00:00,2016_10_09,69.57676454326725,-138.8952634423501,1.4759712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5724,0.3905325443786982,-0.49543531507459365,0.31988766913454175,2016-10-09,2016-10-09T00:00:00,2016_10_09,69.57676454326725,-138.86831398382654,1.4759712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7541,0.35800933125972006,-0.3973722627737226,0.2867668729737695,2016-10-09,2016-10-09T00:00:00,2016_10_09,69.57676454326725,-138.86382240740593,1.4759712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,0.43866288237149165,-0.5298468040147913,0.3675059952038369,2016-10-10,2016-10-10T00:00:00,2016_10_10,69.57676454326725,-138.9132297480325,1.4760576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2091,0.43866288237149165,-0.5298468040147913,0.3675059952038369,2016-10-10,2016-10-10T00:00:00,2016_10_10,69.57676454326725,-138.90424659519132,1.4760576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3908,0.43866288237149165,-0.5298468040147913,0.3675059952038369,2016-10-10,2016-10-10T00:00:00,2016_10_10,69.57676454326725,-138.8952634423501,1.4760576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5725,0.4143814747105424,-0.500260010400416,0.3565166569257744,2016-10-10,2016-10-10T00:00:00,2016_10_10,69.57676454326725,-138.86831398382654,1.4760576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7542,0.25431804645622397,-0.2906515580736544,0.22798833819241981,2016-10-10,2016-10-10T00:00:00,2016_10_10,69.57676454326725,-138.86382240740593,1.4760576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,0.06216569594674908,-0.0034103827207275484,0.046860356138706656,2016-10-11,2016-10-11T00:00:00,2016_10_11,69.57676454326725,-138.9132297480325,1.476144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2092,0.06216569594674908,-0.0034103827207275484,0.046860356138706656,2016-10-11,2016-10-11T00:00:00,2016_10_11,69.57676454326725,-138.90424659519132,1.476144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3909,0.06216569594674908,-0.0034103827207275484,0.046860356138706656,2016-10-11,2016-10-11T00:00:00,2016_10_11,69.57676454326725,-138.8952634423501,1.476144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5726,0.07906071974433791,-0.052601486563750716,0.07028665931642779,2016-10-11,2016-10-11T00:00:00,2016_10_11,69.57676454326725,-138.86831398382654,1.476144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7543,0.019446640316205535,0.03263403263403263,0.03648931040025719,2016-10-11,2016-10-11T00:00:00,2016_10_11,69.57676454326725,-138.86382240740593,1.476144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,0.12924151696606787,-0.17082442385364693,0.12419274714356682,2016-10-12,2016-10-12T00:00:00,2016_10_12,69.57676454326725,-138.9132297480325,1.4762304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2093,0.12924151696606787,-0.17082442385364693,0.12419274714356682,2016-10-12,2016-10-12T00:00:00,2016_10_12,69.57676454326725,-138.90424659519132,1.4762304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3910,0.12924151696606787,-0.17082442385364693,0.12419274714356682,2016-10-12,2016-10-12T00:00:00,2016_10_12,69.57676454326725,-138.8952634423501,1.4762304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5727,0.14193867457962414,-0.19114219114219114,0.1307541625857003,2016-10-12,2016-10-12T00:00:00,2016_10_12,69.57676454326725,-138.86831398382654,1.4762304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7544,0.11438521296544334,-0.1383893666927287,0.1111111111111111,2016-10-12,2016-10-12T00:00:00,2016_10_12,69.57676454326725,-138.86382240740593,1.4762304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,-0.03562371694239826,0.18012935186459336,-0.009426941205656165,2016-10-13,2016-10-13T00:00:00,2016_10_13,69.57676454326725,-138.9132297480325,1.4763168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2094,-0.03562371694239826,0.18012935186459336,-0.009426941205656165,2016-10-13,2016-10-13T00:00:00,2016_10_13,69.57676454326725,-138.90424659519132,1.4763168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3911,-0.03562371694239826,0.18012935186459336,-0.009426941205656165,2016-10-13,2016-10-13T00:00:00,2016_10_13,69.57676454326725,-138.8952634423501,1.4763168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5728,-0.036455136860193936,0.16581526991578074,-0.006580612503163756,2016-10-13,2016-10-13T00:00:00,2016_10_13,69.57676454326725,-138.86831398382654,1.4763168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7545,-0.047843572320066564,0.20261021804870286,-0.011375089992800576,2016-10-13,2016-10-13T00:00:00,2016_10_13,69.57676454326725,-138.86382240740593,1.4763168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,0.05050758240381,-0.01044932079414838,0.04163042127500932,2016-10-14,2016-10-14T00:00:00,2016_10_14,69.57676454326725,-138.9132297480325,1.4764032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2095,0.05050758240381,-0.01044932079414838,0.04163042127500932,2016-10-14,2016-10-14T00:00:00,2016_10_14,69.57676454326725,-138.90424659519132,1.4764032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3912,0.05050758240381,-0.01044932079414838,0.04163042127500932,2016-10-14,2016-10-14T00:00:00,2016_10_14,69.57676454326725,-138.8952634423501,1.4764032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5729,0.01111893033075299,0.02975230836875275,0.02790098726570325,2016-10-14,2016-10-14T00:00:00,2016_10_14,69.57676454326725,-138.86831398382654,1.4764032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7546,-0.05793048341989612,0.12561105207226356,-0.008827238335435058,2016-10-14,2016-10-14T00:00:00,2016_10_14,69.57676454326725,-138.86382240740593,1.4764032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,0.009963179553822829,0.28362819432743613,0.0031192857911154135,2016-10-15,2016-10-15T00:00:00,2016_10_15,69.57676454326725,-138.9132297480325,1.4764896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2096,0.009963179553822829,0.28362819432743613,0.0031192857911154135,2016-10-15,2016-10-15T00:00:00,2016_10_15,69.57676454326725,-138.90424659519132,1.4764896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3913,0.009963179553822829,0.28362819432743613,0.0031192857911154135,2016-10-15,2016-10-15T00:00:00,2016_10_15,69.57676454326725,-138.8952634423501,1.4764896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5730,0.001211320339169695,0.24399945137841175,0.003310527477378062,2016-10-15,2016-10-15T00:00:00,2016_10_15,69.57676454326725,-138.86831398382654,1.4764896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7547,0.0021915406530791147,0.2506523829144348,-0.0014193689267387268,2016-10-15,2016-10-15T00:00:00,2016_10_15,69.57676454326725,-138.86382240740593,1.4764896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,0.041008527994067484,0.41379687329178966,0.024596744763155973,2016-10-16,2016-10-16T00:00:00,2016_10_16,69.57676454326725,-138.9132297480325,1.476576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2097,0.041008527994067484,0.41379687329178966,0.024596744763155973,2016-10-16,2016-10-16T00:00:00,2016_10_16,69.57676454326725,-138.90424659519132,1.476576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3914,0.041008527994067484,0.41379687329178966,0.024596744763155973,2016-10-16,2016-10-16T00:00:00,2016_10_16,69.57676454326725,-138.8952634423501,1.476576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5731,0.057881627327719135,0.45823389021479716,0.03408695652173913,2016-10-16,2016-10-16T00:00:00,2016_10_16,69.57676454326725,-138.86831398382654,1.476576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7548,0.026609316906029017,0.4415892895702872,0.015870725725003608,2016-10-16,2016-10-16T00:00:00,2016_10_16,69.57676454326725,-138.86382240740593,1.476576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,-0.027017481900052976,0.1250604507205726,-0.015807805662230955,2016-10-17,2016-10-17T00:00:00,2016_10_17,69.57676454326725,-138.9132297480325,1.4766624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2098,-0.027017481900052976,0.1250604507205726,-0.015807805662230955,2016-10-17,2016-10-17T00:00:00,2016_10_17,69.57676454326725,-138.90424659519132,1.4766624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3915,-0.027017481900052976,0.1250604507205726,-0.015807805662230955,2016-10-17,2016-10-17T00:00:00,2016_10_17,69.57676454326725,-138.8952634423501,1.4766624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5732,-0.025495750708215296,0.09429546562652365,-0.013049514113836187,2016-10-17,2016-10-17T00:00:00,2016_10_17,69.57676454326725,-138.86831398382654,1.4766624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7549,-0.03437021927587965,0.08215962441314555,-0.01784232365145228,2016-10-17,2016-10-17T00:00:00,2016_10_17,69.57676454326725,-138.86382240740593,1.4766624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,-0.0560799555802332,0.45468451242829827,-0.0317068539965825,2016-10-18,2016-10-18T00:00:00,2016_10_18,69.57676454326725,-138.9132297480325,1.4767488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2099,-0.0560799555802332,0.45468451242829827,-0.0317068539965825,2016-10-18,2016-10-18T00:00:00,2016_10_18,69.57676454326725,-138.90424659519132,1.4767488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3916,-0.0560799555802332,0.45468451242829827,-0.0317068539965825,2016-10-18,2016-10-18T00:00:00,2016_10_18,69.57676454326725,-138.8952634423501,1.4767488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5733,-0.06383777694329704,0.6082883905762134,-0.03773038695358487,2016-10-18,2016-10-18T00:00:00,2016_10_18,69.57676454326725,-138.86831398382654,1.4767488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7550,-0.0603983023179889,0.5388502842703727,-0.03368774482372692,2016-10-18,2016-10-18T00:00:00,2016_10_18,69.57676454326725,-138.86382240740593,1.4767488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,0.02926829268292683,0.7363268780591615,0.012345679012345678,2016-10-19,2016-10-19T00:00:00,2016_10_19,69.57676454326725,-138.9132297480325,1.4768352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100,0.02926829268292683,0.7363268780591615,0.012345679012345678,2016-10-19,2016-10-19T00:00:00,2016_10_19,69.57676454326725,-138.90424659519132,1.4768352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3917,0.02926829268292683,0.7363268780591615,0.012345679012345678,2016-10-19,2016-10-19T00:00:00,2016_10_19,69.57676454326725,-138.8952634423501,1.4768352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5734,0.023542535078964363,0.6888708367181153,0.00937934228809634,2016-10-19,2016-10-19T00:00:00,2016_10_19,69.57676454326725,-138.86831398382654,1.4768352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7551,0.004042581862282711,0.7820373719107896,-3.3541289327161737E-4,2016-10-19,2016-10-19T00:00:00,2016_10_19,69.57676454326725,-138.86382240740593,1.4768352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,-0.061831789023521024,0.28871107266435986,-0.03914590747330961,2016-10-20,2016-10-20T00:00:00,2016_10_20,69.57676454326725,-138.9132297480325,1.4769216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101,-0.061831789023521024,0.28871107266435986,-0.03914590747330961,2016-10-20,2016-10-20T00:00:00,2016_10_20,69.57676454326725,-138.90424659519132,1.4769216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3918,-0.061831789023521024,0.28871107266435986,-0.03914590747330961,2016-10-20,2016-10-20T00:00:00,2016_10_20,69.57676454326725,-138.8952634423501,1.4769216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5735,-0.06723067230672307,0.281530314492597,-0.04125809435707678,2016-10-20,2016-10-20T00:00:00,2016_10_20,69.57676454326725,-138.86831398382654,1.4769216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7552,-0.04560316640853554,0.23558718861209965,-0.02982594244730167,2016-10-20,2016-10-20T00:00:00,2016_10_20,69.57676454326725,-138.86382240740593,1.4769216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,-0.048689771766694846,0.42515795519816196,-0.03199724754859797,2016-10-21,2016-10-21T00:00:00,2016_10_21,69.57676454326725,-138.9132297480325,1.477008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102,-0.048689771766694846,0.42515795519816196,-0.03199724754859797,2016-10-21,2016-10-21T00:00:00,2016_10_21,69.57676454326725,-138.90424659519132,1.477008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3919,-0.048689771766694846,0.42515795519816196,-0.03199724754859797,2016-10-21,2016-10-21T00:00:00,2016_10_21,69.57676454326725,-138.8952634423501,1.477008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5736,-0.05309660748520464,0.42387016792516624,-0.03146048256458351,2016-10-21,2016-10-21T00:00:00,2016_10_21,69.57676454326725,-138.86831398382654,1.477008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7553,-0.052891156462585034,0.4251841620626151,-0.03198331305405875,2016-10-21,2016-10-21T00:00:00,2016_10_21,69.57676454326725,-138.86382240740593,1.477008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,-0.015569763068822866,0.4051410136330523,-0.014902905313864219,2016-10-22,2016-10-22T00:00:00,2016_10_22,69.57676454326725,-138.9132297480325,1.4770944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103,-0.015569763068822866,0.4051410136330523,-0.014902905313864219,2016-10-22,2016-10-22T00:00:00,2016_10_22,69.57676454326725,-138.90424659519132,1.4770944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3920,-0.015569763068822866,0.4051410136330523,-0.014902905313864219,2016-10-22,2016-10-22T00:00:00,2016_10_22,69.57676454326725,-138.8952634423501,1.4770944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5737,0.018021120293847566,0.6777799568542852,0.0022035143228430983,2016-10-22,2016-10-22T00:00:00,2016_10_22,69.57676454326725,-138.86831398382654,1.4770944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7554,-0.008791832104367556,0.5611147684880404,-0.011385333427621809,2016-10-22,2016-10-22T00:00:00,2016_10_22,69.57676454326725,-138.86382240740593,1.4770944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,0.0303235642893444,0.5973953488372094,0.012597813419168656,2016-10-23,2016-10-23T00:00:00,2016_10_23,69.57676454326725,-138.9132297480325,1.4771808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104,0.0303235642893444,0.5973953488372094,0.012597813419168656,2016-10-23,2016-10-23T00:00:00,2016_10_23,69.57676454326725,-138.90424659519132,1.4771808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3921,0.0303235642893444,0.5973953488372094,0.012597813419168656,2016-10-23,2016-10-23T00:00:00,2016_10_23,69.57676454326725,-138.8952634423501,1.4771808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5738,0.02079002079002079,0.6232541266098313,0.003441970528127353,2016-10-23,2016-10-23T00:00:00,2016_10_23,69.57676454326725,-138.86831398382654,1.4771808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7555,-0.013822244503330229,0.633887349953832,-0.013822244503330229,2016-10-23,2016-10-23T00:00:00,2016_10_23,69.57676454326725,-138.86382240740593,1.4771808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,-0.013745217514524585,0.6954615475767271,-0.013745217514524585,2016-10-24,2016-10-24T00:00:00,2016_10_24,69.57676454326725,-138.9132297480325,1.4772672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105,-0.013745217514524585,0.6954615475767271,-0.013745217514524585,2016-10-24,2016-10-24T00:00:00,2016_10_24,69.57676454326725,-138.90424659519132,1.4772672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3922,-0.013745217514524585,0.6954615475767271,-0.013745217514524585,2016-10-24,2016-10-24T00:00:00,2016_10_24,69.57676454326725,-138.8952634423501,1.4772672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5739,-0.040807307012374776,0.7286518228529484,-0.0290060398180598,2016-10-24,2016-10-24T00:00:00,2016_10_24,69.57676454326725,-138.86831398382654,1.4772672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7556,-0.05330456325421561,0.7627390664705096,-0.03589159274029462,2016-10-24,2016-10-24T00:00:00,2016_10_24,69.57676454326725,-138.86382240740593,1.4772672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,0.01027935663320837,0.6252606493893357,-0.004883859440142942,2016-10-25,2016-10-25T00:00:00,2016_10_25,69.57676454326725,-138.9132297480325,1.4773536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106,0.01027935663320837,0.6252606493893357,-0.004883859440142942,2016-10-25,2016-10-25T00:00:00,2016_10_25,69.57676454326725,-138.90424659519132,1.4773536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3923,0.01027935663320837,0.6252606493893357,-0.004883859440142942,2016-10-25,2016-10-25T00:00:00,2016_10_25,69.57676454326725,-138.8952634423501,1.4773536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5740,0.018324318357434595,0.6335415135929464,-0.0018934271030565323,2016-10-25,2016-10-25T00:00:00,2016_10_25,69.57676454326725,-138.86831398382654,1.4773536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7557,-0.03312159709618875,0.7637490317583269,-0.023074572127139363,2016-10-25,2016-10-25T00:00:00,2016_10_25,69.57676454326725,-138.86382240740593,1.4773536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,0.010559781991597593,0.7645033917181331,-8.98069151324652E-4,2016-10-26,2016-10-26T00:00:00,2016_10_26,69.57676454326725,-138.9132297480325,1.47744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107,0.010559781991597593,0.7645033917181331,-8.98069151324652E-4,2016-10-26,2016-10-26T00:00:00,2016_10_26,69.57676454326725,-138.90424659519132,1.47744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3924,0.010559781991597593,0.7645033917181331,-8.98069151324652E-4,2016-10-26,2016-10-26T00:00:00,2016_10_26,69.57676454326725,-138.8952634423501,1.47744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5741,-0.028868591239415962,0.7795202952029521,-0.018198975465084928,2016-10-26,2016-10-26T00:00:00,2016_10_26,69.57676454326725,-138.86831398382654,1.47744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7558,-0.06369570110285842,0.7665088462496885,-0.037927844588344126,2016-10-26,2016-10-26T00:00:00,2016_10_26,69.57676454326725,-138.86382240740593,1.47744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,0.0024601686972820992,0.7389972429286225,-0.006328746443708994,2016-10-27,2016-10-27T00:00:00,2016_10_27,69.57676454326725,-138.9132297480325,1.4775264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108,0.0024601686972820992,0.7389972429286225,-0.006328746443708994,2016-10-27,2016-10-27T00:00:00,2016_10_27,69.57676454326725,-138.90424659519132,1.4775264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3925,0.0024601686972820992,0.7389972429286225,-0.006328746443708994,2016-10-27,2016-10-27T00:00:00,2016_10_27,69.57676454326725,-138.8952634423501,1.4775264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5742,-0.02096069868995633,0.7408786299329858,-0.019553945148997314,2016-10-27,2016-10-27T00:00:00,2016_10_27,69.57676454326725,-138.86831398382654,1.4775264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7559,-0.02338469856718032,0.7732755591989694,-0.019208579379623975,2016-10-27,2016-10-27T00:00:00,2016_10_27,69.57676454326725,-138.86382240740593,1.4775264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,-0.006607296753806378,0.7521752175217522,-0.011095859071150767,2016-10-28,2016-10-28T00:00:00,2016_10_28,69.57676454326725,-138.9132297480325,1.4776128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109,-0.006607296753806378,0.7521752175217522,-0.011095859071150767,2016-10-28,2016-10-28T00:00:00,2016_10_28,69.57676454326725,-138.90424659519132,1.4776128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3926,-0.006607296753806378,0.7521752175217522,-0.011095859071150767,2016-10-28,2016-10-28T00:00:00,2016_10_28,69.57676454326725,-138.8952634423501,1.4776128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5743,-0.018494522323006243,0.7544642857142857,-0.019534008001882795,2016-10-28,2016-10-28T00:00:00,2016_10_28,69.57676454326725,-138.86831398382654,1.4776128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7560,-0.042726120348967264,0.7594363361852038,-0.028895612708018156,2016-10-28,2016-10-28T00:00:00,2016_10_28,69.57676454326725,-138.86382240740593,1.4776128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,-0.04669183389628452,0.43307943416757344,-0.045743834526650755,2016-10-29,2016-10-29T00:00:00,2016_10_29,69.57676454326725,-138.9132297480325,1.4776992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110,-0.04669183389628452,0.43307943416757344,-0.045743834526650755,2016-10-29,2016-10-29T00:00:00,2016_10_29,69.57676454326725,-138.90424659519132,1.4776992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3927,-0.04669183389628452,0.43307943416757344,-0.045743834526650755,2016-10-29,2016-10-29T00:00:00,2016_10_29,69.57676454326725,-138.8952634423501,1.4776992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5744,-0.04348707551951343,0.43510386170361076,-0.04513256425824732,2016-10-29,2016-10-29T00:00:00,2016_10_29,69.57676454326725,-138.86831398382654,1.4776992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7561,-0.03669072060168716,0.4158800666296502,-0.045133991537376586,2016-10-29,2016-10-29T00:00:00,2016_10_29,69.57676454326725,-138.86382240740593,1.4776992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,-0.1871345029239766,0.3993968117190866,-0.11004401760704281,2016-10-30,2016-10-30T00:00:00,2016_10_30,69.57676454326725,-138.9132297480325,1.4777856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2111,-0.1871345029239766,0.3993968117190866,-0.11004401760704281,2016-10-30,2016-10-30T00:00:00,2016_10_30,69.57676454326725,-138.90424659519132,1.4777856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3928,-0.1871345029239766,0.3993968117190866,-0.11004401760704281,2016-10-30,2016-10-30T00:00:00,2016_10_30,69.57676454326725,-138.8952634423501,1.4777856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5745,-0.17666201766620176,0.41081382385730214,-0.11049723756906077,2016-10-30,2016-10-30T00:00:00,2016_10_30,69.57676454326725,-138.86831398382654,1.4777856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7562,-0.1219244288224956,0.31708575112830434,-0.07476851851851851,2016-10-30,2016-10-30T00:00:00,2016_10_30,69.57676454326725,-138.86382240740593,1.4777856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,-0.0773275965100992,0.26017055780791276,-0.06231021498846107,2016-10-31,2016-10-31T00:00:00,2016_10_31,69.57676454326725,-138.9132297480325,1.477872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2112,-0.0773275965100992,0.26017055780791276,-0.06231021498846107,2016-10-31,2016-10-31T00:00:00,2016_10_31,69.57676454326725,-138.90424659519132,1.477872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3929,-0.0773275965100992,0.26017055780791276,-0.06231021498846107,2016-10-31,2016-10-31T00:00:00,2016_10_31,69.57676454326725,-138.8952634423501,1.477872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5746,-0.07746650426309379,0.25137926156457774,-0.06227559737526309,2016-10-31,2016-10-31T00:00:00,2016_10_31,69.57676454326725,-138.86831398382654,1.477872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7563,-0.08404846037354871,0.19156609793313914,-0.061546418412205844,2016-10-31,2016-10-31T00:00:00,2016_10_31,69.57676454326725,-138.86382240740593,1.477872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,-0.019367209971236816,0.730093295725754,-0.01571822672740104,2016-11-01,2016-11-01T00:00:00,2016_11_01,69.57676454326725,-138.9132297480325,1.4779584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2113,-0.019367209971236816,0.730093295725754,-0.01571822672740104,2016-11-01,2016-11-01T00:00:00,2016_11_01,69.57676454326725,-138.90424659519132,1.4779584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3930,-0.019367209971236816,0.730093295725754,-0.01571822672740104,2016-11-01,2016-11-01T00:00:00,2016_11_01,69.57676454326725,-138.8952634423501,1.4779584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5747,-0.025901271996309233,0.7505623031938822,-0.019113352800637112,2016-11-01,2016-11-01T00:00:00,2016_11_01,69.57676454326725,-138.86831398382654,1.4779584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7564,-0.05965884492163824,0.7606099841749389,-0.02931712549159814,2016-11-01,2016-11-01T00:00:00,2016_11_01,69.57676454326725,-138.86382240740593,1.4779584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,-0.14897547866980182,0.30703095147115017,-0.08256382400869093,2016-11-02,2016-11-02T00:00:00,2016_11_02,69.57676454326725,-138.9132297480325,1.4780448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2114,-0.14897547866980182,0.30703095147115017,-0.08256382400869093,2016-11-02,2016-11-02T00:00:00,2016_11_02,69.57676454326725,-138.90424659519132,1.4780448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3931,-0.14897547866980182,0.30703095147115017,-0.08256382400869093,2016-11-02,2016-11-02T00:00:00,2016_11_02,69.57676454326725,-138.8952634423501,1.4780448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5748,-0.1494057724957555,0.30758087880251084,-0.08618331053351573,2016-11-02,2016-11-02T00:00:00,2016_11_02,69.57676454326725,-138.86831398382654,1.4780448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7565,-0.15235994706660785,0.30151454762853724,-0.08790582874501614,2016-11-02,2016-11-02T00:00:00,2016_11_02,69.57676454326725,-138.86382240740593,1.4780448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,0.11934530575130711,0.13319032761310454,0.09438435323751666,2016-11-03,2016-11-03T00:00:00,2016_11_03,69.57676454326725,-138.9132297480325,1.4781312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
