system:index,NDVI,doy,lat,long,name,year,.geo
2019_05_02_3,-0.04722268506884575,122.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_02_4,-0.0485505536198616,122.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_02_5,-0.05139686167240143,122.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_03_0,-0.03923648223280907,123.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_03_1,-0.03923648223280907,123.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_03_2,-0.03923648223280907,123.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_03_3,-0.03923648223280907,123.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_03_4,-0.052065715193748474,123.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_03_5,-0.054447852075099945,123.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_04_0,-0.04768447205424309,124.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_04_1,-0.04768447205424309,124.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_04_2,-0.04768447205424309,124.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_04_3,-0.04768447205424309,124.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_04_4,-0.044201891869306564,124.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_04_5,-0.04302510246634483,124.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_05_0,-0.05604252591729164,125.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_05_1,-0.05604252591729164,125.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_05_2,-0.05604252591729164,125.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_05_3,-0.05604252591729164,125.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_05_4,-0.048561941832304,125.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_05_5,-0.05205688253045082,125.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_06_0,-0.03306642919778824,126.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_06_1,-0.03306642919778824,126.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_06_2,-0.03306642919778824,126.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_06_3,-0.03306642919778824,126.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_06_4,-0.03571712598204613,126.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_06_5,-0.031863681972026825,126.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_07_0,-0.024805843830108643,127.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_07_1,-0.024805843830108643,127.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_07_2,-0.024805843830108643,127.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_07_3,-0.024805843830108643,127.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_07_4,-0.018847189843654633,127.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_07_5,0.015433261170983315,127.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_08_0,-0.08466604351997375,128.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_08_1,-0.08466604351997375,128.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_08_2,-0.08466604351997375,128.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_08_3,-0.08466604351997375,128.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_08_4,-0.02588527835905552,128.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_08_5,-0.025537259876728058,128.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_09_0,-0.060851141810417175,129.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_09_1,-0.060851141810417175,129.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_09_2,-0.060851141810417175,129.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_09_3,-0.060851141810417175,129.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_09_4,-0.04377879947423935,129.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_09_5,-0.04236945882439613,129.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_10_0,-0.06191842257976532,130.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_10_1,-0.06191842257976532,130.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_10_2,-0.06191842257976532,130.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_10_3,-0.06191842257976532,130.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_10_4,-0.02167857438325882,130.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_10_5,-0.020348835736513138,130.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_11_0,-0.02570093423128128,131.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_11_1,-0.02570093423128128,131.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_11_2,-0.02570093423128128,131.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_11_3,-0.02570093423128128,131.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_11_4,-0.02600984089076519,131.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_11_5,-0.030243901535868645,131.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_12_0,-0.06115683540701866,132.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_12_1,-0.06115683540701866,132.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_12_2,-0.06115683540701866,132.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_12_3,-0.06115683540701866,132.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_12_4,-0.0501897931098938,132.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_12_5,-0.06372392922639847,132.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_13_0,-0.06599660962820053,133.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_13_1,-0.06599660962820053,133.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_13_2,-0.06599660962820053,133.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_13_3,-0.06599660962820053,133.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_13_4,-0.06852248311042786,133.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_13_5,-0.06835076957941055,133.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_14_0,-0.08375377953052521,134.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_14_1,-0.08375377953052521,134.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_14_2,-0.08375377953052521,134.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_14_3,-0.08375377953052521,134.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_14_4,-0.0846896544098854,134.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_14_5,-0.06755861639976501,134.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_15_0,-0.07609818875789642,135.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_15_1,-0.07609818875789642,135.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_15_2,-0.07609818875789642,135.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_15_3,-0.07609818875789642,135.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_15_4,-0.07743919640779495,135.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_15_5,-0.06224246323108673,135.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_16_0,-0.06576024740934372,136.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_16_1,-0.06576024740934372,136.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_16_2,-0.06576024740934372,136.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_16_3,-0.06576024740934372,136.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_16_4,-0.07254062592983246,136.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_16_5,-0.08087160438299179,136.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_17_0,-0.05358590930700302,137.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_17_1,-0.05358590930700302,137.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_17_2,-0.05358590930700302,137.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_17_3,-0.05358590930700302,137.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_17_4,-0.06567496806383133,137.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_17_5,-0.051533035933971405,137.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_18_0,-0.12092922627925873,138.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_18_1,-0.12092922627925873,138.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_18_2,-0.12092922627925873,138.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_18_3,-0.12092922627925873,138.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_18_4,-0.18135790526866913,138.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_18_5,-0.21865716576576233,138.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_19_0,-0.030223390087485313,139.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_19_1,-0.030223390087485313,139.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_19_2,-0.030223390087485313,139.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_19_3,-0.030223390087485313,139.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_19_4,-0.009042122401297092,139.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_19_5,-0.02652842178940773,139.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_20_0,-0.0712461844086647,140.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_20_1,-0.0712461844086647,140.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_20_2,-0.0712461844086647,140.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_20_3,-0.0712461844086647,140.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_20_4,-0.0667114183306694,140.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_20_5,-0.08612686395645142,140.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_21_0,-0.043144576251506805,141.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_21_1,-0.043144576251506805,141.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_21_2,-0.043144576251506805,141.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_21_3,-0.043144576251506805,141.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_21_4,-0.05315856635570526,141.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_21_5,-0.12878556549549103,141.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_22_0,-0.02352159470319748,142.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_22_1,-0.02352159470319748,142.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_22_2,-0.02352159470319748,142.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_22_3,-0.02352159470319748,142.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_22_4,-0.012342831119894981,142.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_22_5,-0.07341203093528748,142.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_23_0,0.04830053821206093,143.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_23_1,0.04830053821206093,143.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_23_2,0.04830053821206093,143.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_23_3,0.04830053821206093,143.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_23_4,0.0197308249771595,143.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_23_5,-0.04334546998143196,143.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_24_0,0.0808020606637001,144.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_24_1,0.0808020606637001,144.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_24_2,0.0808020606637001,144.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_24_3,0.0808020606637001,144.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_24_4,0.08644290268421173,144.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_24_5,-0.15385712683200836,144.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_25_0,0.06782535463571548,145.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_25_1,0.06782535463571548,145.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_25_2,0.06782535463571548,145.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_25_3,0.06782535463571548,145.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_25_4,0.19704540073871613,145.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_25_5,-0.06606335192918777,145.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_26_0,0.1006624698638916,146.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_26_1,0.1006624698638916,146.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_26_2,0.1006624698638916,146.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_26_3,0.1006624698638916,146.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_26_4,0.025524385273456573,146.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_26_5,-0.21772639453411102,146.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_27_0,-0.008212877437472343,147.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_27_1,-0.008212877437472343,147.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_27_2,-0.008212877437472343,147.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_27_3,-0.008212877437472343,147.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_27_4,-0.015057033859193325,147.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_27_5,-0.09259536117315292,147.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_28_0,0.032384488731622696,148.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_28_1,0.032384488731622696,148.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_28_2,0.032384488731622696,148.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_28_3,0.032384488731622696,148.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_28_4,0.016771944239735603,148.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_28_5,-0.028152022510766983,148.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_29_0,0.01806066930294037,149.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_29_1,0.01806066930294037,149.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_29_2,0.01806066930294037,149.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_29_3,0.01806066930294037,149.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_29_4,-0.013155422173440456,149.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_29_5,-0.0019634936470538378,149.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_30_0,0.04590876027941704,150.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_30_1,0.04590876027941704,150.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_30_2,0.04590876027941704,150.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_30_3,0.04590876027941704,150.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_30_4,0.0791671872138977,150.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_30_5,-0.0177492443472147,150.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2019_05_31_0,0.19437184929847717,151.0,69.5756,-138.9046,Phenocam1,2019.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2019_05_31_1,0.19437184929847717,151.0,69.5757,-138.90525,Phenocam2,2019.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2019_05_31_2,0.19437184929847717,151.0,69.57781,-138.91277,Phenocam3,2019.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2019_05_31_3,0.19437184929847717,151.0,69.57515,-138.89453,Phenocam4,2019.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2019_05_31_4,0.12311015278100967,151.0,69.57651,-138.86711,Phenocam5,2019.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2019_05_31_5,-0.06944911926984787,151.0,69.57483,-138.86305,Phenocam6,2019.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
